% Model:
% Version:
% Dimension:          3
% Nodes:              691
% Expressions:        4
% Description:        Surface
% X                       Y                        Z                        Color                    DeformX                  DeformY                  DeformZ
0.7501545366059812 -0.5411959634402135 0.09999999999999992 0 -2.797694803812708E-8 -5.1121408420686936E-8 -2.7622095928949894E-5
0.8010709981238165 -0.4624941975024229 0.09999999999999998 0 -2.092323077597094E-8 -5.165705869886035E-8 -2.76172372161548E-5
0.09365704332523052 -0.9202463037324213 0.1 0 -5.1372366821004613E-8 -1.2553693648263876E-8 -2.7621938182846652E-5
0.1962292603758942 -0.9039414372048337 0.09999999999999995 0 -5.4183865650379635E-8 -1.90177726517219E-8 -2.7623427499300638E-5
0.2874231814397345 -0.8792115158194402 0.09999999999999994 0 -5.1668245474699986E-8 -2.489948594850518E-8 -2.7617302733167016E-5
0.6177594039507672 -0.6884753389104772 0.09999999999999995 0 -3.456403989425641E-8 -4.119990226230433E-8 -2.76174088707431E-5
0.6847899965302143 -0.621834949891059 0.09999999999999994 0 -3.04859414654961E-8 -4.408190828741101E-8 -2.762362640424499E-5
0.6644823007055147 -0.538951594396605 0.09297818153954257 0 -2.860707813821018E-8 -4.350183332763041E-8 -2.76190615361045E-5
2.0711142119768948E-5 -0.9249949331376585 0.09999999999999999 0 -5.49590554116393E-8 -7.754595257990507E-9 -2.761699466707247E-5
0.04393583996701241 -0.8511210240129379 0.09265635168129693 0 -4.707169028475776E-8 -8.826005666944577E-9 -2.761001052162536E-5
0.7176713367395712 -0.4652126067437795 0.09294805270739674 0 -2.4105012729665826E-8 -4.896852892250645E-8 -2.761066160141853E-5
0.8437752388147 -0.3790359438971111 0.09999999999999999 0 -1.495960073752998E-8 -5.089468721104102E-8 -2.762181432188885E-5
0.7635253857731481 -0.3782532475337201 0.0926398396720293 0 -1.558144387971853E-8 -4.504100883250434E-8 -2.761121711910754E-5
0.5547456546446984 -0.6639301342123076 0.09391738389868395 0 -3.4843302078443443E-8 -3.882380592509518E-8 -2.7608834782676365E-5
0.5485314847714319 -0.7448023146284535 0.09999999999999996 0 -4.2112176604056924E-8 -4.0234723394684124E-8 -2.761898161689744E-5
0.12762107521700677 -0.8265826692803626 0.09113421310198931 0 -4.7373548023323654E-8 -1.1490793290791922E-8 -2.7617739136606744E-5
0.22639239794839497 -0.823169454837357 0.09279966487488275 0 -5.112135575783166E-8 -2.019942161143172E-8 -2.761284994008001E-5
0.3707854054882235 -0.84742873429503 0.09999999999999998 0 -4.5033747496991235E-8 -2.7751667649123347E-8 -2.7618765719426697E-5
0.297447604941039 -0.8106467532563327 0.09375141746476388 0 -4.5601480988071814E-8 -2.4552411206167584E-8 -2.7608474114006783E-5
0.6050561438570463 -0.6036830020468074 0.09289418017943475 0 -2.9153028623590528E-8 -3.7541333746271134E-8 -2.761395649810914E-5
0.5365057739834548 -0.6074638984061794 0.08871198704411523 0 -3.284411610421573E-8 -3.182315912232896E-8 -2.7602766701950897E-5
0.640351776746304 -0.4627856253417016 0.08686037768572825 0 -2.969200805060652E-8 -4.151369555483249E-8 -2.761415979894434E-5
0.6027366073062329 -0.5213223560235656 0.08747588350371878 0 -2.932957497693382E-8 -3.588006181873968E-8 -2.7617800083752587E-5
0.11581756539084577 -0.7588114009433137 0.08487399945221091 0 -4.412444339939333E-8 -5.882887249785055E-9 -2.761927270221637E-5
-0.09361073890939044 -0.9202510142029422 0.09999999999999994 0 -5.802592600326385E-8 -1.3550014152038003E-9 -2.7621507255885688E-5
-0.19619007773418676 -0.9039499420937565 0.09999999999999996 0 -5.321793750665999E-8 4.38358001865762E-9 -2.7622638175540768E-5
-0.2873887771284415 -0.8792227618026944 0.09999999999999995 0 -5.272090017932499E-8 9.387272321504169E-9 -2.7616219338492977E-5
0.06358506183867196 -0.7827017733005069 0.08643167294964106 0 -4.222861424547293E-8 -2.665088684871806E-9 -2.76115979496257E-5
-0.04837786591123471 -0.8513117859798404 0.09269807273978152 0 -5.424063121278091E-8 -3.1537474862671183E-9 -2.7610414619298867E-5
-0.004822548609299431 -0.7855262944057821 0.08645491759740055 0 -4.731507124312258E-8 2.3590559777197164E-9 -2.760301272264784E-5
0.8809325145611795 -0.2820885484172241 0.09999999999999999 0 -1.0798167571815947E-8 -5.662716683913309E-8 -2.7622892995835E-5
0.677795607943666 -0.39290477214771735 0.0862680402418979 0 -2.5711117309572684E-8 -3.9326894717947884E-8 -2.7603279719197545E-5
0.6103906305879976 -0.40135765312469535 0.08172372928462611 0 -2.9560374765584094E-8 -3.5557137831434617E-8 -2.761916110220976E-5
0.8014927716328404 -0.2914410587712435 0.09271262928645595 0 -1.2818493079272332E-8 -4.9762023301682626E-8 -2.7618551300302212E-5
0.7173493567573874 -0.31695962258024274 0.08634023460744475 0 -1.7762412359920287E-8 -3.9384307835055596E-8 -2.761491100513676E-5
0.8230806401765318 -0.20733638606092913 0.09232209730203018 0 -7.874221998493336E-9 -5.4424965687592843E-8 -2.7610765918552538E-5
0.5055257679581893 -0.637124600070996 0.08897493457515948 0 -3.855183837281706E-8 -3.378150884227727E-8 -2.7603086690845227E-5
0.4897167015298755 -0.6990669986722716 0.09278011319940965 0 -4.143799849506315E-8 -3.593847255670766E-8 -2.7613669468613133E-5
0.46249999999999986 -0.8010734985006049 0.09999999999999984 0 -4.4305324272728505E-8 -3.3419570602438736E-8 -2.7623874297228663E-5
0.18083964416846285 -0.7595104378227608 0.08602850609777069 0 -4.871480611295922E-8 -1.12808005728521E-8 -2.7615626486176097E-5
0.2521627428797361 -0.7694593063835823 0.08864404636431371 0 -4.810841676687555E-8 -1.7877449944222017E-8 -2.7603347449702103E-5
0.36329863298781023 -0.7692008953950572 0.09250410835033814 0 -4.0163981778909686E-8 -2.493346008250793E-8 -2.7613809871309956E-5
0.29721686832567656 -0.7486484838731736 0.08825580478820183 0 -4.143450452740987E-8 -1.7859086854225364E-8 -2.7602902470946316E-5
0.566498136584519 -0.34007595181336675 0.07621962270586992 0 -2.2384560308838367E-8 -3.2700378635535646E-8 -2.7632604446042906E-5
0.5490740032503059 -0.5442731464552364 0.08535659345024513 0 -3.0577333515959155E-8 -2.8605426378452978E-8 -2.7613906958765846E-5
0.4877536710430043 -0.5826751104622181 0.08420495651136725 0 -3.8138481146792416E-8 -2.5133400163763718E-8 -2.7608096567435604E-5
0.5629289159938321 -0.47314451663551055 0.08212579004392509 0 -2.967428561770544E-8 -3.182804362838556E-8 -2.7623447852542875E-5
0.5395049675561714 -0.4037977139333864 0.07721405836956645 0 -2.5744145994665296E-8 -3.1220959158040396E-8 -2.7631572736558226E-5
0.08068135396090602 -0.714167303296879 0.080752947531276 0 -4.126088705816605E-8 -1.1986936217044062E-9 -2.7624368678242373E-5
0.1307586883786586 -0.7179080095003467 0.08165710231721483 0 -4.361885395005388E-8 -5.516861675707382E-9 -2.7623987416384686E-5
-0.3707535969478622 -0.8474426517245004 0.09999999999999994 0 -5.5704152923362854E-8 1.6468951125805176E-8 -2.76173943803846E-5
-0.14308797449955207 -0.83181181721957 0.0918642159103333 0 -5.027536597948612E-8 4.058915509428846E-9 -2.7617882122539622E-5
-0.22448109351079631 -0.8295744817427092 0.09335179876408067 0 -4.7258892039791826E-8 6.565119279118343E-9 -2.7613095952291534E-5
-0.2937621218403122 -0.816155750548228 0.09413660224150187 0 -5.069601271007083E-8 1.0370101717419212E-8 -2.7608086976132186E-5
0.02032803985547743 -0.7231235035279147 0.08113718206932351 0 -4.197777109293639E-8 4.614111130364258E-9 -2.7619280821929947E-5
0.049373389215154835 -0.676251463493053 0.07753347573866787 0 -3.979152864765603E-8 8.728005062661726E-11 -2.7630188316003397E-5
-0.07537530152887752 -0.7754914719888756 0.0858872030654022 0 -4.996137354628278E-8 5.810144388776472E-9 -2.761394167303245E-5
-0.03309170223836219 -0.7328034628470876 0.08197501691133365 0 -4.542794520912002E-8 7.654339294839332E-9 -2.76174161787335E-5
0.9051251563026282 -0.1907181838739738 0.09999999999999992 0 -4.425730606512813E-9 -5.7345521043608974E-8 -2.7616505419522123E-5
0.6346730356926771 -0.3174870091624341 0.08001946855914073 0 -2.255475990941617E-8 -3.425975593911479E-8 -2.7623989811602262E-5
0.7578046117703346 -0.24801668508133742 0.08751626752734717 0 -1.4362959145228581E-8 -4.779022418884875E-8 -2.7616362312254493E-5
0.6897625743522149 -0.264441860913035 0.0824063475266023 0 -1.7756281921536235E-8 -3.989888990406791E-8 -2.762248454385602E-5
0.7597010793028803 -0.19500257071099417 0.08634694259141452 0 -1.3670188375356006E-8 -4.963554524484659E-8 -2.7610030364767404E-5
0.7883546035916825 -0.1648885681025431 0.08824892692988197 0 -9.155285875498647E-9 -5.0498668274050225E-8 -2.7602484766157684E-5
0.8374232558848942 -0.12934172138602965 0.09218338983550128 0 -1.1489846087373522E-9 -4.938287365419166E-8 -2.7605262026813032E-5
0.7880045515761319 -0.1291017367769672 0.0876205822064691 0 -7.536281852223883E-9 -4.575133392942408E-8 -2.7601027327228966E-5
0.45389464101054455 -0.6418290507487612 0.08650541722977734 0 -4.235885047864E-8 -2.917689425764157E-8 -2.7611535424086365E-5
0.4122622788181451 -0.7140592129571535 0.09001680581831237 0 -4.095319288086502E-8 -2.7241625785045375E-8 -2.761758025170042E-5
0.1697005588141962 -0.6915759378642319 0.08021607449160523 0 -4.386000645202547E-8 -7.481484524449249E-9 -2.7624593458492826E-5
0.24692814396934865 -0.6974874410583478 0.08250617855893733 0 -4.403101483353407E-8 -9.09030387365247E-9 -2.761337323000225E-5
0.3299132550602819 -0.6955796266909601 0.08507057911176502 0 -3.855624436109946E-8 -1.60563286431091E-8 -2.7614608499651983E-5
0.5796784116794852 -0.2776116098201063 0.07488927562467991 0 -1.6984402110173027E-8 -3.463990825990971E-8 -2.7634537086870424E-5
0.5306797663003683 -0.29923675531161764 0.07251363051783592 0 -1.6278072212068755E-8 -3.270041473586444E-8 -2.763639564432537E-5
0.5018045759598764 -0.34636458619402455 0.07254833341115845 0 -1.823345743200353E-8 -3.051233704439401E-8 -2.7635693626561318E-5
0.43691576165411183 -0.5863880363863174 0.08178506492225697 0 -4.0229855991608415E-8 -2.3585087778529747E-8 -2.761849022398649E-5
0.5025098789806555 -0.5159632075862093 0.08087711077114174 0 -3.206337968718994E-8 -2.529981516220768E-8 -2.7621399758843502E-5
0.4531934148271225 -0.5420428192507506 0.07976926362259741 0 -3.5920391151987425E-8 -2.3097364885099093E-8 -2.762247166354553E-5
0.5051728219418842 -0.4543425560441293 0.07763963571270259 0 -2.7574301974135693E-8 -2.8257709363036327E-8 -2.7630361030177326E-5
0.4743994852003083 -0.40954268251415876 0.073738234339428 0 -2.2006780844249024E-8 -2.9015701172412462E-8 -2.76336330040588E-5
0.115198487208555 -0.6531897985847656 0.07640980333620502 0 -3.956717498250364E-8 -6.3686775020190135E-9 -2.7632357991278852E-5
-0.4625000000000001 -0.8010734985006056 0.09999999999999992 0 -5.091412103123664E-8 2.163593585283858E-8 -2.762230559517646E-5
-0.3837134371029664 -0.7748603000238192 0.09386619334345218 0 -5.118462441960295E-8 1.894962077882365E-8 -2.761527980926098E-5
-0.3293828651109605 -0.7771045511687245 0.09186418681824765 0 -5.1528959918527525E-8 1.5773647781838515E-8 -2.7607378674194305E-5
-0.4839056580716607 -0.700569999447879 0.09257832058039935 0 -4.160327253589571E-8 2.225366801702788E-8 -2.7612565110804078E-5
0.04767908888924959 -0.6125339534466794 0.07287094188782159 0 -3.711087581383203E-8 -4.938626512667337E-9 -2.7635586358847475E-5
-0.19485303194491674 -0.7756068237085788 0.08772926134592987 0 -4.224770371182791E-8 9.369344104104162E-9 -2.761258700907621E-5
-0.1380657870545559 -0.7497079460326577 0.08441541385599156 0 -4.362468739268358E-8 9.157953587568435E-9 -2.7619605542035047E-5
-0.24450643515018045 -0.7666415232960108 0.08818261063739213 0 -4.224350705622265E-8 1.2200263061657609E-8 -2.7603269694998277E-5
-0.29287844997281653 -0.7560683801841976 0.08874412837590734 0 -4.75886304918853E-8 1.6382251871804427E-8 -2.7601197357566117E-5
-0.018713178495829663 -0.6598847879456907 0.07617577755495693 0 -3.9318636466334213E-8 3.3383156099227887E-9 -2.7632484795050166E-5
-0.08839747535315964 -0.7039498716595032 0.08000538942626953 0 -4.245795383378212E-8 8.510940442066057E-9 -2.7626016583071182E-5
0.8548200389796248 -0.0652462727687064 0.09314675085287963 0 1.828831110426597E-9 -4.810411136643988E-8 -2.7613815960390554E-5
0.9192877606928158 -0.10260258091221079 0.10000000000000002 0 1.3370054911230876E-9 -5.304503750798854E-8 -2.7617640776708214E-5
0.6384778628041976 -0.2349189996283244 0.07770845629712514 0 -1.5749403066100245E-8 -3.795395024372609E-8 -2.76303850847036E-5
0.7040732060431756 -0.2032143579310842 0.08191372549943252 0 -1.605610393187791E-8 -4.369611155971337E-8 -2.7620602404437344E-5
0.5898871014295897 -0.20776639827421509 0.07364495662277284 0 -1.05754336362222E-8 -3.7021090135571554E-8 -2.7633295899010858E-5
0.7325342916850157 -0.13408386908087772 0.08291013088256632 0 -1.4088086973998575E-8 -4.305066566837695E-8 -2.7611319756668535E-5
0.8252770499196602 1.9257059754862352E-16 0.09008727174442388 0 3.0135334747965623E-9 -4.9287988120612675E-8 -2.7616316833878792E-5
0.7859407931602105 -0.07401767626946823 0.08680140328934058 0 -4.521835966185613E-9 -4.2098107322386313E-8 -2.7609760417608976E-5
-0.499151538632016 -0.6334110077816723 0.08834372866104906 0 -3.5926444710782724E-8 2.6716471647461467E-8 -2.7601603704450317E-5
