% Model:
% Version:
% Dimension:          3
% Nodes:              691
% Expressions:        4
% Description:        Surface
% X                       Y                        Z                        Color                    DeformX                  DeformY                  DeformZ
0.7501545366059812 -0.5411959634402135 0.09999999999999992 0 -3.731838067077804E-8 -6.34650201678223E-8 -2.761925761427106E-5
0.8010709981238165 -0.4624941975024229 0.09999999999999998 0 -2.8926590251408365E-8 -6.485068967599342E-8 -2.7614567920220597E-5
0.09365704332523052 -0.9202463037324213 0.1 0 -6.718009225737721E-8 -1.3879368426853368E-8 -2.761989761584001E-5
0.1962292603758942 -0.9039414372048337 0.09999999999999995 0 -6.970856375636924E-8 -2.2067199952737245E-8 -2.7621078716128215E-5
0.2874231814397345 -0.8792115158194402 0.09999999999999994 0 -6.676791646716672E-8 -2.948121498286467E-8 -2.761471933887139E-5
0.6177594039507672 -0.6884753389104772 0.09999999999999995 0 -4.64108119180424E-8 -5.132685693396536E-8 -2.761440897518364E-5
0.6847899965302143 -0.621834949891059 0.09999999999999994 0 -4.119885755492412E-8 -5.5331975915144743E-8 -2.7620670241289735E-5
0.6644823007055147 -0.538951594396605 0.09297818153954257 0 -3.789582934316767E-8 -5.442834608855254E-8 -2.7616432363277564E-5
2.0711142119768948E-5 -0.9249949331376585 0.09999999999999999 0 -7.085375185933706E-8 -7.506432256491392E-9 -2.7615271478774596E-5
0.04393583996701241 -0.8511210240129379 0.09265635168129693 0 -6.168999669799296E-8 -9.333553759091946E-9 -2.7608296598957184E-5
0.7176713367395712 -0.4652126067437795 0.09294805270739674 0 -3.213976603717292E-8 -6.07842556816894E-8 -2.7608167590182845E-5
0.8437752388147 -0.3790359438971111 0.09999999999999999 0 -2.154411347448061E-8 -6.47989232641346E-8 -2.761937253276474E-5
0.7635253857731481 -0.3782532475337201 0.0926398396720293 0 -2.213714559139255E-8 -5.762174096815933E-8 -2.7608945932207964E-5
0.5547456546446984 -0.6639301342123076 0.09391738389868395 0 -4.626052018913533E-8 -4.790946040663305E-8 -2.7606076273009874E-5
0.5485314847714319 -0.7448023146284535 0.09999999999999996 0 -5.491786668095361E-8 -4.920064747769519E-8 -2.761599530658112E-5
0.12762107521700677 -0.8265826692803626 0.09113421310198931 0 -6.156548586239035E-8 -1.3408900984919933E-8 -2.7615800484651494E-5
0.22639239794839497 -0.823169454837357 0.09279966487488275 0 -6.52544500255842E-8 -2.3773745704059073E-8 -2.761060075895196E-5
0.3707854054882235 -0.84742873429503 0.09999999999999998 0 -5.958969219963059E-8 -3.3733621936892493E-8 -2.7616005171822515E-5
0.297447604941039 -0.8106467532563327 0.09375141746476388 0 -5.9520768085016266E-8 -2.9318431897262398E-8 -2.7606034704165045E-5
0.6050561438570463 -0.6036830020468074 0.09289418017943475 0 -3.954280027368824E-8 -4.747291195098505E-8 -2.7611258150094238E-5
0.5365057739834548 -0.6074638984061794 0.08871198704411523 0 -4.328981977668173E-8 -4.061540523243172E-8 -2.7600229278014285E-5
0.640351776746304 -0.4627856253417016 0.08686037768572825 0 -3.767291863276044E-8 -5.2049593691561266E-8 -2.7611847453450327E-5
0.6027366073062329 -0.5213223560235656 0.08747588350371878 0 -3.830722871574753E-8 -4.578515385713682E-8 -2.7615376002841143E-5
0.11581756539084577 -0.7588114009433137 0.08487399945221091 0 -5.7148559147540374E-8 -7.617517680267042E-9 -2.7617529512721556E-5
-0.09361073890939044 -0.9202510142029422 0.09999999999999994 0 -7.384681550589295E-8 4.669585442592881E-10 -2.7620132302859128E-5
-0.19619007773418676 -0.9039499420937565 0.09999999999999996 0 -6.877001481682673E-8 7.9299552214526E-9 -2.7621676625009326E-5
-0.2873887771284415 -0.8792227618026944 0.09999999999999995 0 -6.78605763501148E-8 1.4466365182817405E-8 -2.7615651028558126E-5
0.06358506183867196 -0.7827017733005069 0.08643167294964106 0 -5.5665921072651526E-8 -3.517790048952271E-9 -2.760997023726706E-5
-0.04837786591123471 -0.8513117859798404 0.09269807273978152 0 -6.886864462804081E-8 -2.1090705234970933E-9 -2.7609021039874266E-5
-0.004822548609299431 -0.7855262944057821 0.08645491759740055 0 -6.080478714125769E-8 2.6566836239557696E-9 -2.7601607610026365E-5
0.8809325145611795 -0.2820885484172241 0.09999999999999999 0 -1.5734546035805806E-8 -7.11459559668647E-8 -2.7620769987497587E-5
0.677795607943666 -0.39290477214771735 0.0862680402418979 0 -3.250273396485643E-8 -5.048948557711324E-8 -2.7601134227659504E-5
0.6103906305879976 -0.40135765312469535 0.08172372928462611 0 -3.6486524017678803E-8 -4.5602172319610514E-8 -2.7617129118186232E-5
0.8014927716328404 -0.2914410587712435 0.09271262928645595 0 -1.789847873805347E-8 -6.297239683148032E-8 -2.7616545039121933E-5
0.7173493567573874 -0.31695962258024274 0.08634023460744475 0 -2.3263155928199884E-8 -5.1205426844195127E-8 -2.7612969437420404E-5
0.8230806401765318 -0.20733638606092913 0.09232209730203018 0 -1.1523583486798273E-8 -6.799020888082256E-8 -2.760906997588643E-5
0.5055257679581893 -0.637124600070996 0.08897493457515948 0 -4.950293339644389E-8 -4.2053431891038454E-8 -2.7600538627540525E-5
0.4897167015298755 -0.6990669986722716 0.09278011319940965 0 -5.345133635364071E-8 -4.3935866979238115E-8 -2.761097950471467E-5
0.46249999999999986 -0.8010734985006049 0.09999999999999984 0 -5.8069915057134185E-8 -4.094163021353394E-8 -2.7620967895434505E-5
0.18083964416846285 -0.7595104378227608 0.08602850609777069 0 -6.175047052403725E-8 -1.4105817324913021E-8 -2.7613676049986274E-5
0.2521627428797361 -0.7694593063835823 0.08864404636431371 0 -6.131660602104066E-8 -2.189497616142695E-8 -2.7601151911046543E-5
0.36329863298781023 -0.7692008953950572 0.09250410835033814 0 -5.337295231499879E-8 -3.0808869897756E-8 -2.7611281256481016E-5
0.29721686832567656 -0.7486484838731736 0.08825580478820183 0 -5.428605400892412E-8 -2.2634672987380548E-8 -2.7600624036475943E-5
0.566498136584519 -0.34007595181336675 0.07621962270586992 0 -2.8258188790746375E-8 -4.202142352578123E-8 -2.7630881040115336E-5
0.5490740032503059 -0.5442731464552364 0.08535659345024513 0 -3.994113156667299E-8 -3.761618723908559E-8 -2.7611536808239472E-5
0.4877536710430043 -0.5826751104622181 0.08420495651136725 0 -4.8153447840520794E-8 -3.311846331557884E-8 -2.760575903553866E-5
0.5629289159938321 -0.47314451663551055 0.08212579004392509 0 -3.78218585221527E-8 -4.1078077766231973E-8 -2.7621276251985343E-5
0.5395049675561714 -0.4037977139333864 0.07721405836956645 0 -3.270297424378673E-8 -4.0088817841545246E-8 -2.7629685705323058E-5
0.08068135396090602 -0.714167303296879 0.080752947531276 0 -5.351730392300455E-8 -2.3523246708921394E-9 -2.7622839249008157E-5
0.1307586883786586 -0.7179080095003467 0.08165710231721483 0 -5.59385612660694E-8 -7.510358704331086E-9 -2.762229199118648E-5
-0.3707535969478622 -0.8474426517245004 0.09999999999999994 0 -7.031178487156485E-8 2.2949168832837502E-8 -2.7617204694082654E-5
-0.14308797449955207 -0.83181181721957 0.0918642159103333 0 -6.457684639999588E-8 6.694230386901757E-9 -2.7616866796237015E-5
-0.22448109351079631 -0.8295744817427092 0.09335179876408067 0 -6.153302974998307E-8 1.057243653677611E-8 -2.7612383169205687E-5
-0.2937621218403122 -0.816155750548228 0.09413660224150187 0 -6.47504087195837E-8 1.5544061263491416E-8 -2.7607657970358924E-5
0.02032803985547743 -0.7231235035279147 0.08113718206932351 0 -5.439091662317722E-8 4.476284009536916E-9 -2.761792580282711E-5
0.049373389215154835 -0.676251463493053 0.07753347573866787 0 -5.139684703373154E-8 -5.474777723527579E-10 -2.762884205752255E-5
-0.07537530152887752 -0.7754914719888756 0.0858872030654022 0 -6.328380929037909E-8 7.29285949383329E-9 -2.7612799210961858E-5
-0.03309170223836219 -0.7328034628470876 0.08197501691133365 0 -5.801124830559775E-8 8.41680664742515E-9 -2.7616217247785856E-5
0.9051251563026282 -0.1907181838739738 0.09999999999999992 0 -7.808773371603136E-9 -7.225999233764324E-8 -2.7614731273525214E-5
0.6346730356926771 -0.3174870091624341 0.08001946855914073 0 -2.8051808157942277E-8 -4.4712811571433216E-8 -2.7622210807741737E-5
0.7578046117703346 -0.24801668508133742 0.08751626752734717 0 -1.8694079376689955E-8 -6.028053114322716E-8 -2.761461682532446E-5
0.6897625743522149 -0.264441860913035 0.0824063475266023 0 -2.2356370776609213E-8 -5.1265328917091454E-8 -2.762080152982454E-5
0.7597010793028803 -0.19500257071099417 0.08634694259141452 0 -1.7097691413337744E-8 -6.215623964564386E-8 -2.760850198521788E-5
0.7883546035916825 -0.1648885681025431 0.08824892692988197 0 -1.2074675365482459E-8 -6.349032978665482E-8 -2.7601034828304234E-5
0.8374232558848942 -0.12934172138602965 0.09218338983550128 0 -3.4720795295263825E-9 -6.317976761129624E-8 -2.7603884485648903E-5
0.7880045515761319 -0.1291017367769672 0.0876205822064691 0 -9.845970330064997E-9 -5.873497358551985E-8 -2.759973565532114E-5
0.45389464101054455 -0.6418290507487612 0.08650541722977734 0 -5.338531457903568E-8 -3.65882552910703E-8 -2.7609109566118452E-5
0.4122622788181451 -0.7140592129571535 0.09001680581831237 0 -5.321697563751505E-8 -3.394547033369077E-8 -2.7615061844418542E-5
0.1697005588141962 -0.6915759378642319 0.08021607449160523 0 -5.572659100439739E-8 -1.0133125355297597E-8 -2.7622840811266587E-5
0.24692814396934865 -0.6974874410583478 0.08250617855893733 0 -5.6000543732427314E-8 -1.3034651065076253E-8 -2.7611375263945773E-5
0.3299132550602819 -0.6955796266909601 0.08507057911176502 0 -5.049658148816691E-8 -2.138898669947213E-8 -2.7612374370087352E-5
0.5796784116794852 -0.2776116098201063 0.07488927562467991 0 -2.1793724397704833E-8 -4.418260268179657E-8 -2.763301388339916E-5
0.5306797663003683 -0.29923675531161764 0.07251363051783592 0 -2.145048532832136E-8 -4.142859349997898E-8 -2.7634889490930513E-5
0.5018045759598764 -0.34636458619402455 0.07254833341115845 0 -2.420702973794254E-8 -3.87577319845403E-8 -2.763408191788778E-5
0.43691576165411183 -0.5863880363863174 0.08178506492225697 0 -5.0303431480629754E-8 -3.07226431526048E-8 -2.7616271551704294E-5
0.5025098789806555 -0.5159632075862093 0.08087711077114174 0 -4.093678813675453E-8 -3.3540012379050267E-8 -2.7619231957118004E-5
0.4531934148271225 -0.5420428192507506 0.07976926362259741 0 -4.523540074952986E-8 -3.0512798838699544E-8 -2.7620344097746966E-5
0.5051728219418842 -0.4543425560441293 0.07763963571270259 0 -3.539339417120585E-8 -3.6549626570107456E-8 -2.7628383549921218E-5
0.4743994852003083 -0.40954268251415876 0.073738234339428 0 -2.9056680035873954E-8 -3.679991287877846E-8 -2.7631870161567754E-5
0.115198487208555 -0.6531897985847656 0.07640980333620502 0 -5.077424272659984E-8 -8.112948347757226E-9 -2.7630860670675982E-5
-0.4625000000000001 -0.8010734985006056 0.09999999999999992 0 -6.474276696646417E-8 2.9657651640508336E-8 -2.762255181179101E-5
-0.3837134371029664 -0.7748603000238192 0.09386619334345218 0 -6.454484875200327E-8 2.563509345322403E-8 -2.7615263690570538E-5
-0.3293828651109605 -0.7771045511687245 0.09186418681824765 0 -6.491648711630652E-8 2.1541311637403632E-8 -2.760715250592208E-5
-0.4839056580716607 -0.700569999447879 0.09257832058039935 0 -5.370723332542727E-8 3.0620034892667234E-8 -2.761304908763785E-5
0.04767908888924959 -0.6125339534466794 0.07287094188782159 0 -4.762132322521072E-8 -5.555801604258452E-9 -2.763438473038687E-5
-0.19485303194491674 -0.7756068237085788 0.08772926134592987 0 -5.5586340960242846E-8 1.2865529326804912E-8 -2.7611866989992697E-5
